name,country,alpha_two_code,web_pages
Universidade de Ribeirão Preto,Brazil,BR,http://www.unaerp.br/
Universidade da Amazônia,Brazil,BR,http://www.unama.br/
Universidade de Brasília,Brazil,BR,http://www.unb.br/
Universidade do Estado da Bahia,Brazil,BR,http://www.uneb.br/
Universidade do Extremo Sul Catarinense,Brazil,BR,http://www.unesc.rct-sc.br/
Universidade Estadual Paulista,Brazil,BR,http://www.unesp.br/
Universidade de Guarulhos,Brazil,BR,http://www.ung.br/
Centro Universitário de Araraquara,Brazil,BR,http://www.uniara.com.br/
Universidade Bandeirante de São Paulo,Brazil,BR,http://www.uniban.br/
Universidade Ibirapuera,Brazil,BR,http://www.unib.br/
Universidade Católica Dom Bosco,Brazil,BR,http://www.unibosco.br/
Faculdades Integradas do Brasil - UNIBRASIL,Brazil,BR,http://www.unibrasil.com.br/
Universidade Estadual de Campinas,Brazil,BR,http://www.unicamp.br/
Universidade Católica de Pernambuco,Brazil,BR,http://www.unicap.br/
Universidade Camilo Castelo Branco,Brazil,BR,http://www.unicastelo.br/
Universidade Cidade de São Paulo,Brazil,BR,http://www.unicid.br/
Universidade de Cruz Alta,Brazil,BR,http://www.unicruz.tche.br/
Universidade Cruzeiro do Sul,Brazil,BR,http://www.unicsul.br/
Universidade para o Desenvolvimento do Alto Vale do Itajaí,Brazil,BR,http://www.unidavi.rct-sc.br/
Universidade Salvador,Brazil,BR,http://www.unifacs.br/
Universidade Federal do Amapá,Brazil,BR,http://www.unifap.br/
Universidade de Alfenas,Brazil,BR,http://www.unifenas.br/
Centro Universitário Serra dos Órgãos,Brazil,BR,http://www.unifeso.edu.br/
Universidade de Fortaleza,Brazil,BR,http://www.unifor.br/
Universidade de Franca,Brazil,BR,http://www.unifran.br/
Universidade de Nova Iguaçu,Brazil,BR,http://www.unig.br/
Universidade do Grande Rio,Brazil,BR,http://www.unigranrio.br/
Universidade Regional do Noroeste do Estado do Rio Grande do Sul,Brazil,BR,http://www.unijui.tche.br/
Universidade de Marília,Brazil,BR,http://www.unimar.br/
Universidade Metodista de Piracicaba,Brazil,BR,http://www.unimep.br/
Universidade Metropolitana de Santos,Brazil,BR,http://www.unimes.com.br/
Centro Universitário Monte Serrat,Brazil,BR,http://www.unimonte.br/
Universidade Estadual de Montes Claros,Brazil,BR,http://www.unimontes.br/
Universidade Estadual do Oeste do Paraná,Brazil,BR,http://www.unioeste.br/
Centro Universitário de João Pessoa,Brazil,BR,http://www.unipe.br/
Centro Universitário Plinio Leite,Brazil,BR,http://www.unipli.com.br/
Universidade Paulista,Brazil,BR,http://www.unip-objetivo.br/
Universidade Federal de Rondônia,Brazil,BR,http://www.unir.br/
Universidade do Rio de Janeiro,Brazil,BR,http://www.unirio.br/
Universidade de Santo Amaro,Brazil,BR,http://www.unisa.br/
Universidade Católica de Santos,Brazil,BR,http://www.unisantos.com.br/
Universidade de Santa Cruz do Sul,Brazil,BR,http://www.unisc.br/
Universidade Vale do Rio dos Sinos,Brazil,BR,http://www.unisinos.br/
Universidade do Sul de Santa Catarina,Brazil,BR,http://www.unisul.br/
Universidade de Taubaté,Brazil,BR,http://www.unitau.br/
Universidade Tiradentes,Brazil,BR,http://www.unit.br/
Universidade de Uberaba,Brazil,BR,http://www.uniube.br/
Universidade Vale do Rio Doce,Brazil,BR,http://www.univale.br/
Universidade do Vale do Itajaí,Brazil,BR,http://www.univali.rct-sc.br/
Universidade Vale do Paraiba,Brazil,BR,http://www.univap.br/
Universidade Federal do Vale do São Francisco,Brazil,BR,http://www.univasf.edu.br/
Universidade Salgado de Oliveira,Brazil,BR,http://www.universo.br/
Universidade do Oeste de Santa Catarina,Brazil,BR,http://www.unoesc.edu.br/
Universidade do Oeste Paulista,Brazil,BR,http://www.unoeste.br/
Universidade Potiguar,Brazil,BR,http://www.unp.br/
Universidade de Pernambuco,Brazil,BR,http://www.upe.br/
Universidade de Passo Fundo,Brazil,BR,http://www.upf.tche.br/
Faculdades Integradas UPIS,Brazil,BR,http://www.upis.br/
Universidade Regional do Cariri,Brazil,BR,http://www.urca.br/
Universidade da Região da Campanha,Brazil,BR,http://www.urcamp.tche.br/
Universidade Regional Integrada do Alto Uruguai e das Missões,Brazil,BR,http://www.uri.br/
Universidade do Sagrado Coração,Brazil,BR,http://www.usc.br/
Universidade São Francisco,Brazil,BR,http://www.usf.br/
Universidade de São Paulo,Brazil,BR,http://www.usp.br/
Universidade Santa Úrsula,Brazil,BR,http://www.usu.br/
Universidade Veiga de Almeida,Brazil,BR,http://www.uva.br/
Universidade Estadual do Vale do Acaraú,Brazil,BR,http://www.uvanet.br/
Universidade de Itaúna,Brazil,BR,http://web.prover.com.br/fui/
Institut Teknologi Brunei,Brunei Darussalam,BN,http://www.itb.edu.bn/
University of Brunei Darussalam,Brunei Darussalam,BN,http://www.ubd.edu.bn/
Universiti Islam Sultan Sharif Ali,Brunei Darussalam,BN,http://www.unissa.edu.bn/
"Academy of Music, Dance and Fine Arts",Bulgaria,BG,http://amti.hit.bg/
American University in Bulgaria,Bulgaria,BG,http://www.aubg.bg/
Agricultural University of Plovdiv,Bulgaria,BG,http://www.au-plovdiv.bg/
Bourgas Free University,Bulgaria,BG,http://www.bfu.bg/
"Bourgas University ""Prof. Assen Zlatarov""",Bulgaria,BG,http://www.btu.bg/
City University Programs in Bulgaria,Bulgaria,BG,http://www.cityu.bg/
University of Forestry Sofia,Bulgaria,BG,http://www.ltu.bg/
Medical University Plovdiv,Bulgaria,BG,http://www.meduniversity-plovdiv.bg/
"University of Mining and Geology ""St. Ivan Rils""",Bulgaria,BG,http://www.mgu.bg/
Medical University Pleven,Bulgaria,BG,http://www.mu-pleven.bg/
Medical University of Sofia,Bulgaria,BG,http://www.mu-sofia.bg/
Medical University Varna,Bulgaria,BG,http://www.mu-varna.bg/
"National Academy for Theatre and Film Arts ""Krustju Sarafov""",Bulgaria,BG,http://www.natfiz.bg/
New Bulgarian University,Bulgaria,BG,http://www.nbu.bg/
National Academy of Arts,Bulgaria,BG,http://www.nha-bg.org/
"National Academy of Music ""Pantcho Vladigerov""",Bulgaria,BG,http://www.nma.bg/
National Sports Academy Sofia,Bulgaria,BG,http://www.nsa.bg/
Military University Shoumen,Bulgaria,BG,http://www.pv-ma.bg/
University of Rousse,Bulgaria,BG,http://www.ru.acad.bg/
"Shoumen University ""Konstantin Preslavski""",Bulgaria,BG,http://www.shu-bg.net/
"South-West University ""Neofit Rilski""",Bulgaria,BG,http://www.swu.bg/
Technical University of Gabrovo,Bulgaria,BG,http://www.tugab.bg/
Technical University of Sofia,Bulgaria,BG,http://www.tu-sofia.bg/
Technical University of Varna,Bulgaria,BG,http://www.tu-varna.acad.bg/
"University of Architecture, Civil Engineering and Geodesy",Bulgaria,BG,http://www.uacg.bg/
University of Chemical Technology and Metallurgy,Bulgaria,BG,http://www.uctm.edu/
University of Economics Varna,Bulgaria,BG,http://www.ue-varna.bg/
University of Food Technology,Bulgaria,BG,http://www.uft-plovdiv.bg/
University of Plovdiv,Bulgaria,BG,http://www.uni-plovdiv.bg/
"Sofia University ""St. Kliment Ohridski""",Bulgaria,BG,http://www.uni-sofia.bg/
"Academy of Economics ""Dimitur A. Tscenov""",Bulgaria,BG,http://www.uni-svishtov.bg/
Trakia University Stara Zagora,Bulgaria,BG,http://www.uni-sz.bg/
"Veliko Turnovo University ""Cyril and Methodius""",Bulgaria,BG,http://www.uni-vt.bg/
University of National and World Economy,Bulgaria,BG,http://www.unwe.acad.bg/
Varna Free University,Bulgaria,BG,http://www.vfu.bg/
International University College,Bulgaria,BG,http://www.vumk.eu/
Université de Ouagadougou,Burkina Faso,BF,http://www.univ-ouaga.bf/
International Theravada Buddhist Missionary University,Myanmar,MM,http://www.itbmu.org.mm/
Mandalay Technological University,Myanmar,MM,http://www.most.gov.mm/mtu/
"University of Computer Studies, Yangon",Myanmar,MM,http://www.ucsy.edu.mm/
"University of Medicine 1, Yangon",Myanmar,MM,http://www.um1ygn.edu.mm/
University of Medicine Magway,Myanmar,MM,http://www.ummg.edu.mm/
Hope Africa University,Burundi,BI,http://hopeafricauniversity.org/
Université du Burundi,Burundi,BI,http://www.ub.edu.bi/
Université Lumière de Bujumbura,Burundi,BI,http://www.ulbu.bi/
Asia Europe University,Cambodia,KH,http://www.aeu.edu.kh/
Angkor University,Cambodia,KH,http://www.angkor.edu.kh/
Build Bright University,Cambodia,KH,http://www.bbu.edu.kh/
Chamreun University of Poly Technology,Cambodia,KH,http://www.cup.edu.kh/
Cambodia University of Specialties,Cambodia,KH,http://www.cus.edu.kh/
National Institute of Education,Cambodia,KH,http://www.ine.edu.kh/
International University,Cambodia,KH,http://www.iu.edu.kh/
Cambodian Mekong University,Cambodia,KH,http://www.mekong.edu.kh/
Norton University,Cambodia,KH,http://www.norton.edu.kh/
National University of Management,Cambodia,KH,http://www.num.edu.kh/
Pannnasatra University of Cambodia,Cambodia,KH,http://www.puc.edu.kh/
Royal University of Agriculture,Cambodia,KH,http://www.rua.edu.kh/
Royal University of Fine Arts,Cambodia,KH,http://www.rufa.edu.kh/
Royal University of Law and Economics,Cambodia,KH,http://www.rule.edu.kh/
Royal University of Phnom Penh,Cambodia,KH,http://www.rupp.edu.kh/
Svey Reong University,Cambodia,KH,http://www.sru.edu.kh/
University of Cambodia,Cambodia,KH,http://www.uc.edu.kh/
University of Health and Science,Cambodia,KH,http://www.univ-sante.edu.kh/
University of Technology Phnom Penh,Cambodia,KH,http://www.utpp.edu.kh/
Western University,Cambodia,KH,http://www.western.edu.kh/
Zaman University,Cambodia,KH,http://www.zamanuniversity.edu.kh/
Bamenda University of Science & Technology,Cameroon,CM,http://www.bamendauniversity.com/
Fomic Polytechnic,Cameroon,CM,http://www.fomicgroup.cm/
Université de Buéa,Cameroon,CM,http://www.ubuea.cm/
Université des Montagnes,Cameroon,CM,http://www.udesmontagnes.org/
Université de Bamenda,Cameroon,CM,http://www.unibda.net/
Université de Douala,Cameroon,CM,http://www.univ-douala.com/
Université de Dschang,Cameroon,CM,http://www.univ-dschang.org/
Université de Yaoundé II,Cameroon,CM,http://www.universite-yde2.org/
Université de Ngaoundéré,Cameroon,CM,http://www.univ-ndere.cm/
Université de Yaoundé I,Cameroon,CM,http://www.uy1.uninet.cm/
Acadia University,Canada,CA,http://www.acadiau.ca/
Algonquin College,Canada,CA,http://www.algonquincollege.com/
Ashton College,Canada,CA,http://www.ashtoncollege.com/
Assumption University,Canada,CA,http://www.assumptionu.ca/
Athabasca University,Canada,CA,http://www.athabascau.ca/
Augustana University College,Canada,CA,http://www.augustana.ab.ca/
British Columbia Institute of Technology,Canada,CA,http://www.bcit.ca/
British Columbia Open University,Canada,CA,http://www.bcou.ca/
William and Catherine Booth College,Canada,CA,http://www.boothcollege.ca/
Collège Boréal,Canada,CA,http://www.borealc.on.ca/
Bow Valley College,Canada,CA,http://www.bowvalleycollege.ca/
Brandon University,Canada,CA,http://www.brandonu.ca/
Brock University,Canada,CA,http://www.brocku.ca/
DeVry Institute of Technology,Canada,CA,http://www.cal.devry.ca/
Camosun College,Canada,CA,http://www.camosun.bc.ca/
Capilano College,Canada,CA,http://www.capcollege.bc.ca/
University College of the Cariboo,Canada,CA,http://www.cariboo.bc.ca/
Carleton University,Canada,CA,http://www.carleton.ca/
Canadian College of Business & Computers,Canada,CA,http://www.ccbc.ca/
Centennial College,Canada,CA,http://www.centennialcollege.ca/
Canadian Mennonite University,Canada,CA,http://www.cmu.ca/
College of New Caledonia,Canada,CA,http://www.cnc.bc.ca/
Columbia College,Canada,CA,http://www.columbiacollege.ca/
Concordia University College of Alberta,Canada,CA,http://www.concordia.ab.ca/
Concordia University,Canada,CA,http://www.concordia.ca/
Conestoga College,Canada,CA,http://www.conestogac.on.ca/
College of the Rockies,Canada,CA,http://www.cotr.bc.ca/
"University of Moncton, Shippagan",Canada,CA,http://www.cus.ca/
"University of Moncton, Edmundston",Canada,CA,http://www.cuslm.ca/
Dalhousie University,Canada,CA,http://www.dal.ca/
Douglas College,Canada,CA,http://www.douglas.bc.ca/
Durham College,Canada,CA,https://durhamcollege.ca/
Emily Carr Institute of Art + Design,Canada,CA,http://www.eciad.bc.ca/
"École nationale d'administration publique, Université du Québec",Canada,CA,http://www.enap.uquebec.ca/
"École de technologie supérieure, Université du Québec",Canada,CA,http://www.etsmtl.ca/
First Nations University of Canada,Canada,CA,http://www.firstnationsuniversity.ca/
George Brown College,Canada,CA,http://www.gbrownc.on.ca/
École des Hautes Études Commerciales,Canada,CA,http://www.hec.ca/
Humber College,Canada,CA,http://www.humber.ca/
Huron University College,Canada,CA,http://www.huronuc.on.ca/
"Institut Armand-Frappier, Université du Québec",Canada,CA,http://www.iaf.inrs.ca/
"Institut National de la Recherche Scientifique, Université du Québec",Canada,CA,http://www.inrs.uquebec.ca/
Kingston College,Canada,CA,http://www.kingston.edu/
King's University College,Canada,CA,http://www.kingsu.ab.ca/
Kwantleen University College,Canada,CA,http://www.kwantlen.bc.ca/
Lakehead University,Canada,CA,http://www.lakeheadu.ca/
Langara College,Canada,CA,http://www.langara.bc.ca/
Lansbridge University,Canada,CA,http://www.lansbridge.com/
Laurentian University of Sudbury,Canada,CA,http://www.laurentian.ca/
MacEwan University,Canada,CA,http://www.macewan.ca/
Malaspina University College,Canada,CA,http://www.mala.bc.ca/
McGill University,Canada,CA,http://www.mcgill.ca/
McMaster University,Canada,CA,http://www.mcmaster.ca/
Mount Saint Vincent University,Canada,CA,http://www.msvu.ca/
Mount Allison University,Canada,CA,http://www.mta.ca/
Mount Royal University,Canada,CA,http://www.mtroyal.ca/
Northern Alberta Institute of Technology,Canada,CA,http://www.nait.ca/
North Island College,Canada,CA,http://www.nic.bc.ca/
Nipissing University,Canada,CA,http://www.nipissingu.ca/
Northern Lights College,Canada,CA,http://www.nlc.bc.ca/
Nova Scotia Agricultural College,Canada,CA,http://www.nsac.ns.ca/
Nova Scotia College of Art and Design,Canada,CA,http://www.nscad.ns.ca/
Nicola Valley Institute of Technology,Canada,CA,http://www.nvit.bc.ca/
Ontario College of Art and Design,Canada,CA,http://www.ocad.ca/
Okanagan University College,Canada,CA,http://www.okanagan.bc.ca/
Dominican College of Philosophy and Theology,Canada,CA,http://www.op.org/canada/college.htm
Pacific International College,Canada,CA,http://www.picollege.ca/
"École Polytechnique de Montréal, Université de Montréal",Canada,CA,http://www.polymtl.ca/
Queen's University,Canada,CA,http://www.queensu.ca/
Quest University,Canada,CA,http://www.questu.ca/
Redeemer College,Canada,CA,http://www.redeemer.ca/
Regent College,Canada,CA,http://www.regent-college.edu/
Royal Military College of Canada,Canada,CA,http://www.rmc.ca/
Royal Roads University,Canada,CA,http://www.royalroads.ca/
Ryerson Polytechnic University,Canada,CA,http://www.ryerson.ca/
Southern Alberta Institute of Technology,Canada,CA,http://www.sait.ca/
Luther College,Canada,CA,http://www.saskweb.com/luthercollege/
Sauder School of Business,Canada,CA,http://www.sauder.ubc.ca/
"University of Toronto, Scarborough",Canada,CA,http://www.scar.utoronto.ca/
Selkirk College,Canada,CA,http://www.selkirk.bc.ca/
Seneca College,Canada,CA,http://www.senecacollege.ca/
Simon Fraser University,Canada,CA,http://www.sfu.ca/
Sheridan College,Canada,CA,http://www.sheridancollege.ca/
Saskatchewan Indian Federated College,Canada,CA,http://www.sifc.edu/
St. Clair College,Canada,CA,http://www.stclairc.on.ca/
St. Francis Xavier University,Canada,CA,http://www.stfx.ca/
St. Mary's University,Canada,CA,http://www.stmarys.ca/
St. Thomas University,Canada,CA,http://www.stthomasu.ca/
"Télé-université, Université du Québec",Canada,CA,http://www.teluq.uquebec.ca/
Trent University,Canada,CA,http://www.trentu.ca/
University of Trinity College,Canada,CA,http://www.trinity.utoronto.ca/
Thompson Rivers University,Canada,CA,http://www.tru.ca/
Trinity Western University,Canada,CA,http://www.twu.ca/
University of Alberta,Canada,CA,http://www.ualberta.ca/
University of British Columbia,Canada,CA,http://www.ubc.ca/
Bishop's University,Canada,CA,http://www.ubishops.ca/
University of Calgary,Canada,CA,http://www.ucalgary.ca/
University College of Cape Breton,Canada,CA,http://www.uccb.ns.ca/
University of the Fraser Valley,Canada,CA,https://www.ufv.ca/
Memorial University of Newfoundland,Canada,CA,http://www.ucs.mun.ca/
University of King's College,Canada,CA,http://www.ukings.ns.ca/
Université Laval,Canada,CA,http://www.ulaval.ca/
University of Lethbridge,Canada,CA,http://www.uleth.ca/
University of Manitoba,Canada,CA,http://www.umanitoba.ca/
University of Moncton,Canada,CA,http://www.umoncton.ca/
Université de Montréal,Canada,CA,http://www.umontreal.ca/
University of New Brunswick,Canada,CA,http://www.unb.ca/
University of Northern British Columbia,Canada,CA,http://www.unbc.ca/
"University of New Brunswick, Saint John",Canada,CA,http://www.unbsj.ca/
University Canada West,Canada,CA,http://www.universitycanadawest.ca/
University of Guelph,Canada,CA,http://www.uoguelph.ca/
University of Ontario Institute of Technology,Canada,CA,http://www.uoit.ca/
University of Ottawa,Canada,CA,http://www.uottawa.ca/
University of Prince Edward Island,Canada,CA,http://www.upei.ca/
Université du Québec à Chicoutimi,Canada,CA,http://www.uqac.ca/
Université du Québec à Montréal,Canada,CA,http://www.uqam.ca/
Université du Québec à Rimouski,Canada,CA,http://www.uqar.uquebec.ca/
Université du Québec en Abitibi-Témiscamingue,Canada,CA,http://www.uqat.uquebec.ca/
Université du Québec en Outaouais,Canada,CA,http://www.uqo.ca/
Université du Québec à Trois-Rivières,Canada,CA,http://www.uqtr.uquebec.ca/
University of Québec,Canada,CA,http://www.uquebec.ca/
University of Regina,Canada,CA,http://www.uregina.ca/
University of Saskatchewan,Canada,CA,http://www.usask.ca/
Université de Sherbrooke,Canada,CA,http://www.usherb.ca/
University of St. Jerome's College,Canada,CA,http://www.usjc.uwaterloo.ca/
St. Anne University,Canada,CA,http://www.ustanne.ednet.ns.ca/
University College of Saint-Boniface,Canada,CA,http://www.ustboniface.mb.ca/
St. Paul University,Canada,CA,http://www.ustpaul.ca/
University of Sudbury,Canada,CA,http://www.usudbury.com/
"University of Toronto, Mississauga",Canada,CA,http://www.utm.utoronto.ca/
University of Toronto,Canada,CA,http://www.utoronto.ca/
University of Victoria,Canada,CA,http://www.uvic.ca/
University of Waterloo,Canada,CA,http://www.uwaterloo.ca/
University of Windsor,Canada,CA,http://www.uwindsor.ca/
University of Winnipeg,Canada,CA,http://www.uwinnipeg.ca/
University of Western Ontario,Canada,CA,http://www.uwo.ca/
Vancouver Community College,Canada,CA,http://www.vcc.ca/
"Victoria University Toronto, University of Toronto",Canada,CA,http://vicu.utoronto.ca/
"The Computer Engineering Research Group,University of Toronto",Canada,CA,http://eecg.toronto.edu/
Wilfrid Laurier University,Canada,CA,http://www.wlu.ca/
York University,Canada,CA,http://www.yorku.ca/
Yukon College,Canada,CA,http://www.yukoncollege.yk.ca/
Universidade Jean Piaget de Cabo Verde,Cape Verde,CV,http://cv.unipiaget.org/
International College of the Cayman Islands,Cayman Islands,KY,http://www.icci.edu.ky/
St. Matthews University,Cayman Islands,KY,http://www.stmatthews.edu/
Université de Bangui,Central African Republic,CF,http://www.univ-bangui.net/
Université de N'Djamena,Chad,TD,http://www.univ-ndjamena.org/
Universidad Academia de Humanismo Cristiano,Chile,CL,http://www.academia.cl/
Escuela de Arquitectura y Diseño,Chile,CL,http://www.arquitecturaucv.cl/
Pontificia Universidad Catolica de Chile,Chile,CL,https://www.uc.cl/
Universidad Austral de Chile,Chile,CL,http://www.uach.cl/
Universidad de Aconcagua,Chile,CL,http://www.uaconcagua.cl/
Universidad Alberto Hurtado,Chile,CL,http://www.uahurtado.cl/
Universidad Adolfo Ibáñez,Chile,CL,http://www.uai.cl/
Universidad de Las Américas,Chile,CL,http://www.uamericas.cl/
Universidad de Los Andes,Chile,CL,http://www.uandes.cl/
Universidad de Antofagasta,Chile,CL,http://www.uantof.cl/
Universidad Autonoma del Sur,Chile,CL,http://www.uas.cl/
Universidad del Bío-Bío,Chile,CL,http://www.ubiobio.cl/
Universidad Bernardo O'Higgins,Chile,CL,http://www.ubohiggins.cl/
Universidad Bolivariana,Chile,CL,http://www.ubolivariana.cl/
Universidad Chileno Britanica de Cultura,Chile,CL,http://www.ubritanica.cl/
Universidad Central,Chile,CL,http://www.ucentral.cl/
Universidad Miguel de Cervantes,Chile,CL,http://www.ucervantes.cl/
Universidad de Chile,Chile,CL,http://www.uchile.cl/
Universidad de Ciencias de la Informatica,Chile,CL,http://www.ucinf.cl/
Universidad Catolica del Maule,Chile,CL,http://www.ucm.cl/
Universidad Catolica del Norte,Chile,CL,http://www.ucn.cl/
Universidad Catolica de La Santísima Concepción,Chile,CL,http://www.ucsc.cl/
Universidad Católica Cardenal Raúl Silva Henríquez,Chile,CL,http://www.ucsh.cl/
Universidad Catolica de Temuco,Chile,CL,http://www.uctem.cl/
Universidad Catolica de Valparaiso,Chile,CL,http://www.ucv.cl/
Universidad de Atacama,Chile,CL,http://www.uda.cl/
Universidad de Concepcion,Chile,CL,http://www.udec.cl/
Universidad del Mar,Chile,CL,http://www.udelmar.cl/
Universidad del Desarrollo,Chile,CL,http://www.udesarrollo.cl/
Universidad Diego Portales,Chile,CL,http://www.udp.cl/
Universidad Finis Terrae,Chile,CL,http://www.ufinis.cl/
Universidad de La Frontera,Chile,CL,http://www.ufro.cl/
Universidad Gabriela Mistral,Chile,CL,http://www.ugm.cl/
"Universidad International SEK, Santiago",Chile,CL,http://www.uisek.cl/
Universidad José Santos Ossa,Chile,CL,http://www.ujso.cl/
Universidad de Los Lagos,Chile,CL,http://www.ulagos.cl/
Universidad La Republica,Chile,CL,http://www.ulare.cl/
Universidad de Magallanes,Chile,CL,http://www.umag.cl/
Universidad Maritima de Chile,Chile,CL,http://www.umaritima.cl/
Universidad Mayor,Chile,CL,http://www.umayor.cl/
Universidad Metropolitana de Ciencias de la Educación,Chile,CL,http://www.umce.cl/
Universidad Mariano Egaña,Chile,CL,http://www.ume.cl/
Universidad Nacional Andrés Bello,Chile,CL,http://www.unab.cl/
Universidad Adventista de Chile,Chile,CL,http://www.unachile.cl/
"Universidad ""Arturo Prat""",Chile,CL,http://www.unap.cl/
Universidad Francisco de Aguirre,Chile,CL,http://www.unfa.cl/
"Universidad de Artes, Ciencias y Comunicación",Chile,CL,http://www.uniacc.cl/
Universidad Iberoamericana de Ciencias y Tecnologia,Chile,CL,http://www.unicit.cl/
Universidad Arcis,Chile,CL,http://www.universidadarcis.cl/
Universidad del Pacífico,Chile,CL,http://www.upacifico.cl/
Universidad de Playa Ancha de Ciencias de la Educacion,Chile,CL,http://www.upa.cl/
Universidad de Santiago de Chile,Chile,CL,http://www.usach.cl/
Universidad de San Andres,Chile,CL,http://www.usanandres.cl/
Universidad de La Serena,Chile,CL,http://www.userena.cl/
Universidad San Sebastian,Chile,CL,http://www.uss.cl/
Universidad Santo Tomás,Chile,CL,http://www.ust.cl/
Universidad de Tarapacá,Chile,CL,http://www.uta.cl/
Universidad de Talca,Chile,CL,http://www.utalca.cl/
Universidad Tecnológica Metropolitana,Chile,CL,http://www.utem.cl/
"Universidad Técnica ""Federico Santa María""",Chile,CL,http://www.utfsm.cl/
Universidad de Valparaiso,Chile,CL,http://www.uv.cl/
"Universidad Tecnologica ""Vicente Perez Rosales""",Chile,CL,http://www.uvipro.cl/
Universidad de Viña del Mar,Chile,CL,http://www.uvm.cl/
Anhui Medical University,China,CN,http://www.ahmu.edu.cn/
Anhui Normal University,China,CN,http://www.ahnu.edu.cn/
Anhui Technical College of Water Resources and Hydroelectric Power,China,CN,http://www.ahsdxy.ah.edu.cn/
Anhui University of Traditional Chinese Medicine,China,CN,http://www.ahtcm.edu.cn/
Anhui University,China,CN,http://www.ahu.edu.cn/
Anhui University of Finance and Economics,China,CN,http://www.aufe.edu.cn/
Beijing University of Agriculture,China,CN,http://www.bac.edu.cn/
Beijing Foreign Studies University,China,CN,http://www.bfsu.edu.cn/
Bohai University,China,CN,http://www.bhu.edu.cn/
Beijing International Studies University,China,CN,http://www.bisu.edu.cn/
Beijing Institute of Technology,China,CN,http://www.bit.edu.cn/
Beijing Information Science and Technology University,China,CN,http://www.biti.edu.cn/
Beijing Jiaotong University,China,CN,https://www.bjtu.edu.cn
China Agriculture University East,China,CN,http://www.bjaeu.edu.cn/
Beijing Forestry University,China,CN,http://www.bjfu.edu.cn/
Beijing Medical University,China,CN,http://www.bjmu.edu.cn/
Beijing Petroleum University,China,CN,http://www.bjpeu.edu.cn/
Beijing Polytechnic University,China,CN,http://www.bjpu.edu.cn/
Beijing University of Chinese Medicine and Pharmacology,China,CN,http://www.bjucmp.edu.cn/
Beijing Language and Culture University,China,CN,http://www.blcu.edu.cn/
Beijing Normal University,China,CN,http://www.bnu.edu.cn/
Beijing Sport University,China,CN,http://www.bsu.edu.cn/
Beijing University of Aeronautics and Astronautics,China,CN,http://www.buaa.edu.cn/
Beijing University of Chemical Technology,China,CN,http://www.buct.edu.cn/
Beijing University of Posts and Telecommunications,China,CN,http://www.bupt.edu.cn/
Central Academy of  Fine Art,China,CN,http://www.cafa.edu.cn/
Civil Aviation University of China,China,CN,http://www.cauc.edu/
China Agricultural University,China,CN,http://www.cau.edu.cn/
Central China Normal University,China,CN,http://www.ccnu.edu.cn/
Changchun University of Technology,China,CN,http://www.ccut.edu.cn/
Chengdu University,China,CN,http://www.cdu.edu.cn/
Chengdu University of Traditional Chinese Medicine,China,CN,http://www.cdutcm.edu.cn/
Chengdu University of Technology,China,CN,http://www.cdut.edu.cn/
China Foreign Affairs University,China,CN,http://www.cfau.edu.cn/
China Academy of Art,China,CN,http://www.chinaacademyofart.com/
Chengdu Institute of Sichuan International Studies University,China,CN,http://www.cisisu.edu.cn/
China Medical University Shenyang,China,CN,http://www.cmu.edu.cn/
Changchun Teachers College,China,CN,http://www.cncnc.edu.cn/
Capital Normal University,China,CN,http://www.cnu.edu.cn/
Chinese People's Public Security University,China,CN,http://www.cppsu.edu.cn/
China Pharmaceutical University Nanjing,China,CN,http://www.cpu.edu.cn/
Capital University of Medical Sciences,China,CN,http://www.cpums.edu.cn/
Chongqing Education College,China,CN,http://www.cqec.net.cn/
Chongqing Vocational College of Public Transportation,China,CN,http://www.cqgyzy.com/
Chongqing Medical University,China,CN,http://www.cqmu.edu.cn/
Chongqing Normal University,China,CN,http://www.cqnu.edu.cn/
Chongqing Telecommunication College,China,CN,http://www.cqtcedu.com/
Chongqing University of Communications,China,CN,http://www.cquc.edu.cn/
Chongqing University,China,CN,http://www.cqu.edu.cn/
Chongqing University of Post and Telecommunications,China,CN,http://www.cqupt.edu.cn/
Chongqing University of Science and Technology,China,CN,http://www.cqust.cn/
Chongqing University of Technology,China,CN,http://www.cqut.edu.cn/
Chongqing Wenli University,China,CN,http://www.cqwu.net/
Central Radio and TV University,China,CN,http://www.crtvu.edu.cn/
Central South Forestry University,China,CN,http://www.csfu.edu.cn/
Changsha Railway University,China,CN,http://www.csru.edu.cn/
Central South University,China,CN,http://www.csu.edu.cn/
Changsha University of Electric Power,China,CN,http://www.csuep.edu.cn/
Chongqing Technology and Business University,China,CN,http://www.ctbu.edu.cn/
China Three Gorges University,China,CN,http://www.ctgu.edu.cn/
China USA Business University,China,CN,http://www.cubu.edu/
Communication University of China,China,CN,http://www.cuc.edu.cn/
Capital University of Economics and Business,China,CN,http://www.cueb.edu.cn/
Central University of Finance and Economics,China,CN,http://www.cufe.edu.cn/
China University of Geoscience Beijing,China,CN,http://www.cugb.edu.cn/
China University of Geosciences Wuhan,China,CN,http://www.cug.edu.cn/
China University of Mining Technology - Beijing,China,CN,http://www.cumtb.edu.cn/
China University of Mining Technology - Xuzhou,China,CN,http://www.cumt.edu.cn/
Central University for Nationalities,China,CN,http://www.cun.edu.cn/
